Date,DAX,FTSE
2017-10-17,-0.0664,-0.1435
2017-10-18,0.3691,0.3552
2017-10-19,-0.4058,-0.2629
2017-10-20,0.0091,0.0025
2017-10-23,0.0913,0.0162
2017-10-24,0.0773,0.0278
2017-10-25,-0.4594,-1.054
2017-10-26,1.3886,0.5276
2017-10-27,0.6416,0.2475
2017-10-30,0.091,-0.2294
2017-10-31,0.0,0.0704
2017-11-01,1.7834,-0.0683
2017-11-02,-0.1825,0.8996
2017-11-03,0.2822,0.0666
2017-11-06,-0.0747,0.0255
2017-11-07,-0.6646,-0.6502
2017-11-08,0.0235,0.2211
2017-11-09,-1.4935,-0.6059
2017-11-10,-0.4179,-0.6829
2017-11-13,-0.4041,-0.2396
2017-11-14,-0.3131,-0.0102
2017-11-15,-0.4382,-0.5639
2017-11-16,0.546,0.1944
2017-11-17,-0.41,-0.0847
2017-11-20,0.4997,0.119
2017-11-21,0.8338,0.2961
2017-11-22,-1.1582,0.1036
2017-11-23,-0.0499,-0.024
2017-11-24,0.3943,-0.1025
2017-11-27,-0.4567,-0.3474
2017-11-28,0.4564,1.0394
2017-11-29,0.0179,-0.8993
2017-11-30,-0.2901,-0.9047
2017-12-01,-1.2476,-0.3573
2017-12-04,1.5322,0.5271
2017-12-05,-0.0767,-0.1563
2017-12-06,-0.3808,0.2802
2017-12-07,0.3562,-0.3713
2017-12-08,0.8321,1.0
2017-12-11,-0.2285,0.805
2017-12-12,0.4563,0.6296
2017-12-13,-0.4391,-0.052
2017-12-14,-0.4385,-0.6455
2017-12-15,0.2715,0.5699
2017-12-18,1.593,0.62
2017-12-19,-0.725,0.0939
2017-12-20,-1.1094,-0.2501
2017-12-21,0.3104,1.0466
2017-12-22,-0.2819,-0.1489
2017-12-25,0.0,0.0
2017-12-26,0.0,0.0
2017-12-27,-0.0212,0.369
2017-12-28,-0.6892,0.0289
2017-12-29,-0.48,0.8513
2018-01-01,0.0,0.0
2018-01-02,-0.358,-0.516
2018-01-03,0.8299,0.3009
2018-01-04,1.4615,0.3229
2018-01-05,1.1524,0.3682
2018-01-08,0.3614,-0.3587
2018-01-09,0.1332,0.4484
2018-01-10,-0.7788,0.2262
2018-01-11,-0.5906,0.1862
2018-01-12,0.3191,0.2022
2018-01-15,-0.3361,-0.1221
2018-01-16,0.3471,-0.17
2018-01-17,-0.4708,-0.3932
2018-01-18,0.7393,-0.3167
2018-01-19,1.1521,0.3874
2018-01-22,0.2176,-0.1986
2018-01-23,0.7124,0.2124
2018-01-24,-1.0683,-1.1433
2018-01-25,-0.8676,-0.361
2018-01-26,0.3144,0.6526
2018-01-29,-0.1176,0.0781
2018-01-30,-0.9514,-1.0891
2018-01-31,-0.0624,-0.7173
2018-02-01,-1.407,-0.5729
2018-02-02,-1.6821,-0.6269
2018-02-05,-0.7639,-1.457
2018-02-06,-2.3238,-2.6391
2018-02-07,1.5959,1.9327
2018-02-08,-2.6222,-1.4937
2018-02-09,-1.2464,-1.0914
2018-02-12,1.4478,1.1932
2018-02-13,-0.7024,-0.1261
2018-02-14,1.1697,0.6412
2018-02-15,0.0568,0.2889
2018-02-16,0.8569,0.8278
2018-02-19,-0.5329,-0.6449
2018-02-20,0.826,-0.0123
2018-02-21,-0.1394,0.4802
2018-02-22,-0.0688,-0.4007
2018-02-23,0.1756,-0.11
2018-02-26,0.3464,0.6235
2018-02-27,-0.2899,-0.0978
2018-02-28,-0.4394,-0.694
2018-03-01,-1.9694,-0.7781
2018-03-02,-2.2741,-1.4736
2018-03-05,1.487,0.6518
2018-03-06,0.1902,0.4324
2018-03-07,1.0854,0.1552
2018-03-08,0.9,0.6343
2018-03-09,-0.072,0.2953
2018-03-12,0.5808,-0.135
2018-03-13,-1.5893,-1.0531
2018-03-14,0.1367,-0.0853
2018-03-15,0.881,0.0991
2018-03-16,0.3566,0.3415
2018-03-19,-1.3928,-1.6919
2018-03-20,0.7392,0.2604
2018-03-21,0.0148,-0.3158
2018-03-22,-1.6985,-1.2272
2018-03-23,-1.7667,-0.4408
2018-03-26,-0.8333,-0.4804
2018-03-27,1.5574,1.6179
2018-03-28,-0.2516,0.6371
2018-03-29,1.3066,0.1685
2018-03-30,0.0,0.0
2018-04-02,0.0,0.0
2018-04-03,-0.7794,-0.3706
2018-04-04,-0.3712,0.0505
2018-04-05,2.9043,2.3527
2018-04-06,-0.5195,-0.2203
2018-04-09,0.1673,0.1547
2018-04-10,1.1056,1.0007
2018-04-11,-0.8336,-0.1322
2018-04-12,0.9845,0.0165
2018-04-13,0.2206,0.0857
2018-04-16,-0.4098,-0.9135
2018-04-17,1.5669,0.3869
2018-04-18,0.0418,1.2633
2018-04-19,-0.1859,0.1583
2018-04-20,-0.2142,0.5355
2018-04-23,0.2543,0.4167
2018-04-24,-0.1716,0.3586
2018-04-25,-1.024,-0.6206
2018-04-26,0.6293,0.5706
2018-04-27,0.6432,1.0885
2018-04-30,0.2483,0.0945
2018-05-01,0.0,0.1473
2018-05-02,1.5076,0.3037
2018-05-03,-0.8756,-0.537
2018-05-04,1.0201,0.859
2018-05-07,1.0027,0.0
2018-05-08,-0.2775,-0.0184
2018-05-09,0.2389,1.2791
2018-05-10,0.6166,0.5018
2018-05-11,-0.1661,0.3062
2018-05-14,-0.181,-0.1757
2018-05-15,-0.0591,0.1556
2018-05-16,0.2027,0.1453
2018-05-17,0.9101,0.6952
2018-05-18,-0.2813,-0.1179
2018-05-21,0.0,1.0333
2018-05-22,0.705,0.2326
2018-05-23,-1.4661,-1.1299
2018-05-24,-0.9382,-0.9206
2018-05-25,0.645,0.1755
2018-05-28,-0.5762,0.0
2018-05-29,-1.5311,-1.2631
2018-05-30,0.9257,0.7459
2018-05-31,-1.3992,-0.1479
2018-06-01,0.9471,0.307
2018-06-04,0.3653,0.5131
2018-06-05,0.1283,-0.7039
2018-06-06,0.3358,0.3326
2018-06-07,-0.1482,-0.1033
2018-06-08,-0.3474,-0.3028
2018-06-11,0.5981,0.7338
2018-06-12,-0.0047,-0.4345
2018-06-13,0.3759,-0.0013
2018-06-14,1.6797,0.8058
2018-06-15,-0.7366,-1.6982
2018-06-18,-1.3561,-0.0338
2018-06-19,-1.2166,-0.3601
2018-06-20,0.1356,0.3097
2018-06-21,-1.4435,-0.9303
2018-06-22,0.542,1.6652
2018-06-25,-2.4594,-2.2445
2018-06-26,-0.2933,0.3739
2018-06-27,0.934,1.1113
2018-06-28,-1.3878,-0.0795
2018-06-29,1.0575,0.2797
2018-07-02,-0.5512,-1.1664
2018-07-03,0.9068,0.602
2018-07-04,-0.2553,-0.266
2018-07-05,1.1908,0.3979
2018-07-06,0.2558,0.1904
2018-07-09,0.3819,0.9227
2018-07-10,0.5258,0.0527
2018-07-11,-1.5283,-1.3011
2018-07-12,0.6108,0.782
2018-07-13,0.3823,0.1378
2018-07-16,0.1618,-0.8016
2018-07-17,0.8003,0.3405
2018-07-18,0.8245,0.655
2018-07-19,-0.6239,0.1002
2018-07-20,-0.9843,-0.0674
2018-07-23,-0.1023,-0.2995
2018-07-24,1.1222,0.6957
2018-07-25,-0.8673,-0.6588
2018-07-26,1.8276,0.0641
2018-07-27,0.3995,0.4977
2018-07-30,-0.4837,-0.006
2018-07-31,0.057,0.6221
2018-08-01,-0.5345,-1.237
2018-08-02,-1.4974,-1.0059
2018-08-03,0.5534,1.0978
2018-08-06,-0.1391,0.0611
2018-08-07,0.3967,0.7137
2018-08-08,-0.1158,0.7536
2018-08-09,0.337,-0.4485
2018-08-10,-1.9861,-0.9657
2018-08-13,-0.5281,-0.3203
2018-08-14,0.0011,-0.4031
2018-08-15,-1.5848,-1.4947
2018-08-16,0.6097,0.7804
2018-08-17,-0.2175,0.0292
2018-08-20,0.9889,0.4322
2018-08-21,0.4313,-0.3367
2018-08-22,0.0098,0.1129
2018-08-23,-0.1624,-0.1455
2018-08-24,0.234,0.1887
2018-08-27,1.1601,0.0
2018-08-28,-0.0869,0.5243
2018-08-29,0.2735,-0.7091
2018-08-30,-0.5369,-0.6238
2018-08-31,-1.0419,-1.1124
2018-09-03,-0.1428,0.9712
2018-09-04,-1.1032,-0.6228
2018-09-05,-1.3902,-1.0
2018-09-06,-0.7077,-0.8712
2018-09-07,0.0366,-0.5637
2018-09-10,0.2233,0.022
2018-09-11,-0.1341,-0.0791
2018-09-12,0.5182,0.5475
2018-09-13,0.1932,-0.4347
2018-09-14,0.5705,0.3086
2018-09-17,-0.2303,-0.0266
2018-09-18,0.5064,-0.0256
2018-09-19,0.5046,0.4231
2018-09-20,0.8794,0.4938
2018-09-21,0.847,1.6683
2018-09-24,-0.644,-0.4248
2018-09-25,0.193,0.659
2018-09-26,0.0907,0.0523
2018-09-27,0.4013,0.452
2018-09-28,-1.5187,-0.467
2018-10-01,0.7537,-0.1935
2018-10-02,-0.417,-0.2818
2018-10-03,0.0,0.478
2018-10-04,-0.3535,-1.2242
2018-10-05,-1.08,-1.3453
2018-10-08,-1.3601,-1.1643
2018-10-09,0.2516,0.0589
2018-10-10,-2.2102,-1.2691
2018-10-11,-1.4783,-1.9426
2018-10-12,-0.1347,-0.1573
2018-10-15,0.784,0.4761
2018-10-16,1.3982,0.4294
2018-10-17,-0.5224,-0.068
2018-10-18,-1.074,-0.3914
2018-10-19,-0.3053,0.3246
2018-10-22,-0.2552,-0.0993
2018-10-23,-2.1698,-1.2437
2018-10-24,-0.7331,0.1117
2018-10-25,1.0319,0.5906
2018-10-26,-0.9419,-0.9215
2018-10-29,1.204,1.2502
2018-10-30,-0.4242,0.1356
2018-10-31,1.4186,1.3111
2018-11-01,0.1837,-0.1885
2018-11-02,0.4399,-0.2887
2018-11-05,-0.2086,0.137
2018-11-06,-0.0924,-0.8891
2018-11-07,0.8251,1.088
2018-11-08,-0.4472,0.3288
2018-11-09,0.016,-0.4949
2018-11-12,-1.767,-0.7355
2018-11-13,1.296,0.0096
2018-11-14,-0.5203,-0.2831
2018-11-15,-0.5157,0.06
2018-11-16,-0.1116,-0.3429
2018-11-19,-0.8505,-0.1852
2018-11-20,-1.5841,-0.7566
2018-11-21,1.6063,1.4725
2018-11-22,-0.9399,-1.2753
2018-11-23,0.4866,-0.1072
2018-11-26,1.4476,1.1958
2018-11-27,-0.4017,-0.2722
2018-11-28,-0.0905,-0.1757
2018-11-29,-0.0058,0.4915
2018-11-30,-0.3628,-0.8341
2018-12-03,1.8497,1.1772
2018-12-04,-1.1351,-0.5614
2018-12-05,-1.1917,-1.437
2018-12-06,-3.4755,-3.1464
2018-12-07,-0.2117,1.1047
2018-12-10,-1.5389,-0.8346
2018-12-11,1.4916,1.2705
2018-12-12,1.3814,1.0761
2018-12-13,-0.0433,-0.0391
2018-12-14,-0.5394,-0.4701
2018-12-17,-0.8611,-1.0508
2018-12-18,-0.2907,-1.0578
2018-12-19,0.2357,0.9602
2018-12-20,-1.4407,-0.7983
2018-12-21,0.2141,0.1377
2018-12-24,0.0,-0.5234
2018-12-25,0.0,0.0
2018-12-26,0.0,0.0
2018-12-27,-2.3727,-1.5153
2018-12-28,1.7093,2.2672
2018-12-31,0.0,-0.0867
2019-01-01,0.0,0.0
2019-01-02,0.2011,0.0907
2019-01-03,-1.5456,-0.6173
2019-01-04,3.3699,2.163
2019-01-07,-0.1846,-0.3882
2019-01-08,0.5226,0.7447
2019-01-09,0.8269,0.6563
2019-01-10,0.2595,0.5247
2019-01-11,-0.3125,-0.3556
2019-01-14,-0.2898,-0.913
2019-01-15,0.3305,0.5835
2019-01-16,0.3622,-0.469
2019-01-17,-0.1154,-0.4045
2019-01-18,2.6278,1.9519
2019-01-21,-0.6188,0.0324
2019-01-22,-0.4139,-0.9927
2019-01-23,-0.1674,-0.8478
2019-01-24,0.5296,-0.3497
2019-01-25,1.3622,-0.1427
2019-01-28,-0.6336,-0.9123
2019-01-29,0.076,1.2869
2019-01-30,-0.3313,1.576
2019-01-31,-0.0766,0.3921
2019-02-01,0.0677,0.7371
2019-02-04,-0.0365,0.1981
2019-02-05,1.7125,2.0364
2019-02-06,-0.3805,-0.0596
2019-02-07,-2.6729,-1.1084
2019-02-08,-1.0455,-0.3158
2019-02-11,0.9885,0.8192
2019-02-12,1.0122,0.0565
2019-02-13,0.3698,0.8089
2019-02-14,-0.6934,0.0858
2019-02-15,1.8937,0.5512
2019-02-18,-0.0053,-0.2378
2019-02-19,0.0886,-0.5582
2019-02-20,0.8202,0.6888
2019-02-21,0.1869,-0.847
2019-02-22,0.3013,0.1564
2019-02-25,0.4162,0.0716
2019-02-26,0.3077,-0.4541
2019-02-27,-0.4632,-0.6142
2019-02-28,0.2464,-0.4569
2019-03-01,0.7472,0.4523
2019-03-04,-0.0777,0.3892
2019-03-05,0.2422,0.6874
2019-03-06,-0.2849,0.175
2019-03-07,-0.6026,-0.5343
2019-03-08,-0.5206,-0.7438
2019-03-11,0.7474,0.3703
2019-03-12,-0.1673,0.2879
2019-03-13,0.4186,0.1124
2019-03-14,0.1301,0.3665
2019-03-15,0.8476,0.5963
2019-03-18,-0.245,0.981
2019-03-19,1.1268,0.3399
2019-03-20,-1.5653,-0.4504
2019-03-21,-0.4648,0.8819
2019-03-22,-1.6086,-2.0083
2019-03-25,-0.1542,-0.4164
2019-03-26,0.6419,0.2607
2019-03-27,-0.0039,-0.0292
2019-03-28,0.0799,0.558
2019-03-29,0.8565,0.6201
2019-04-01,1.353,0.5246
2019-04-02,0.6232,1.0077
2019-04-03,1.6981,0.3675
2019-04-04,0.2812,-0.2203
2019-04-05,0.1813,0.607
2019-04-08,-0.3859,0.0674
2019-04-09,-0.9431,-0.3532
2019-04-10,0.467,-0.0493
2019-04-11,0.246,-0.0534
2019-04-12,0.5423,0.2576
2019-04-15,0.1696,-0.0026
2019-04-16,0.6742,0.4444
2019-04-17,0.4276,0.0187
2019-04-18,0.5704,-0.1531
2019-04-19,0.0,0.0
2019-04-22,0.0,0.0
2019-04-23,0.1073,0.8471
2019-04-24,0.6346,-0.6822
2019-04-25,-0.2482,-0.5035
2019-04-26,0.2653,-0.0799
2019-04-29,0.1043,0.1679
2019-04-30,0.1303,-0.3016
2019-05-01,0.0,-0.4443
2019-05-02,0.0109,-0.4597
2019-05-03,0.5454,0.399
2019-05-06,-1.014,0.0
2019-05-07,-1.5801,-1.6282
2019-05-08,0.721,0.145
2019-05-09,-1.6914,-0.8746
2019-05-10,0.7175,-0.0572
2019-05-13,-1.5189,-0.5499
2019-05-14,0.968,1.0877
2019-05-15,0.9002,0.7643
2019-05-16,1.7422,0.7751
2019-05-17,-0.5802,-0.0665
2019-05-20,-1.6149,-0.5136
2019-05-21,0.8486,0.2468
2019-05-22,0.2081,0.0719
2019-05-23,-1.7778,-1.4064
2019-05-24,0.4905,0.6457
2019-05-27,0.5007,0.0
2019-05-28,-0.3656,-0.1206
2019-05-29,-1.5735,-1.1508
2019-05-30,0.5429,0.4573
2019-05-31,-1.4723,-0.7821
2019-06-03,0.5626,0.3224
2019-06-04,1.5124,0.4104
2019-06-05,0.0805,0.0822
2019-06-06,-0.231,0.5489
2019-06-07,0.7717,0.993
2019-06-10,0.0,0.5947
2019-06-11,0.9168,0.3106
2019-06-12,-0.3301,-0.4167
2019-06-13,0.4405,0.0129
2019-06-14,-0.597,-0.3093
2019-06-17,-0.0875,0.157
2019-06-18,2.0349,1.1652
2019-06-19,-0.1883,-0.5307
2019-06-20,0.3807,0.2823
2019-06-21,-0.1252,-0.2282
2019-06-24,-0.5296,0.1241
2019-06-25,-0.3758,0.0774
2019-06-26,0.138,-0.0814
2019-06-27,0.21,-0.1896
2019-06-28,1.0412,0.3148
2019-07-01,0.9886,0.9679
2019-07-02,0.0426,0.8228
2019-07-03,0.7146,0.6632
2019-07-04,0.1083,-0.0754
2019-07-05,-0.4859,-0.6634
2019-07-08,-0.1991,-0.0512
2019-07-09,-0.8527,-0.1696
2019-07-10,-0.5077,-0.0767
2019-07-11,-0.3337,-0.2771
2019-07-12,-0.0714,-0.0513
2019-07-15,0.5195,0.3431
2019-07-16,0.3522,0.6038
2019-07-17,-0.7235,-0.5509
2019-07-18,-0.9171,-0.5623
2019-07-19,0.2635,0.2083
2019-07-22,0.2392,0.083
2019-07-23,1.6383,0.558
2019-07-24,0.2574,-0.7331
2019-07-25,-1.284,-0.1654
2019-07-26,0.4676,0.8013
2019-07-29,-0.0196,1.8221
2019-07-30,-2.1762,-0.5183
2019-07-31,0.3441,-0.7845
2019-08-01,0.526,-0.0252
2019-08-02,-3.107,-2.3443
2019-08-05,-1.8019,-2.4735
2019-08-06,-0.7767,-0.7221
2019-08-07,0.7105,0.3766
2019-08-08,1.676,1.2113
2019-08-09,-1.2799,-0.4399
2019-08-12,-0.1207,-0.374
2019-08-13,0.6032,0.3346
2019-08-14,-2.1912,-1.4208
2019-08-15,-0.696,-1.1314
2019-08-16,1.3149,0.7095
2019-08-19,1.32,1.0187
2019-08-20,-0.5479,-0.8992
2019-08-21,1.3018,1.1084
2019-08-22,-0.4729,-1.0521
2019-08-23,-1.1537,-0.4658
2019-08-26,0.4007,0.0
2019-08-27,0.6174,-0.0761
2019-08-28,-0.2472,0.3545
2019-08-29,1.1782,0.9784
2019-08-30,0.8481,0.3182
2019-09-02,0.1214,1.0373
2019-09-03,-0.359,-0.1888
2019-09-04,0.9586,0.5926
2019-09-05,0.8461,-0.5483
2019-09-06,0.5356,0.1536
2019-09-09,0.2819,-0.6389
2019-09-10,0.3485,0.4442
2019-09-11,0.7365,0.9642
2019-09-12,0.4141,0.0905
2019-09-13,0.4696,0.3103
2019-09-16,-0.7075,-0.625
2019-09-17,-0.0622,-0.0138
2019-09-18,0.1375,-0.0867
2019-09-19,0.5495,0.5793
2019-09-20,0.0828,-0.1563
2019-09-23,-1.008,-0.2565
2019-09-24,-0.285,-0.473
2019-09-25,-0.5929,-0.0197
2019-09-26,0.4443,0.838
2019-09-27,0.7519,1.022
2019-09-30,0.3807,-0.2424
2019-10-01,-1.3216,-0.6464
2019-10-02,-2.7608,-3.2306
2019-10-03,0.0,-0.6304
2019-10-04,0.7342,1.0984
2019-10-07,0.7044,0.594
2019-10-08,-1.0517,-0.7604
2019-10-09,1.0364,0.3269
2019-10-10,0.5783,0.2771
2019-10-11,2.8563,0.8449
2019-10-14,-0.2005,-0.464
2019-10-15,1.1471,-0.0251
2019-10-16,0.3192,-0.6058
2019-10-17,-0.1197,0.2005
2019-10-18,-0.1687,-0.4421
2019-10-21,0.9052,0.1828
2019-10-22,0.0528,0.6819
2019-10-23,0.3411,0.669
2019-10-24,0.5775,0.9298
2019-10-25,0.1741,-0.0516
2019-10-28,0.366,0.093
2019-10-29,-0.0161,-0.3413
2019-10-30,-0.2271,0.3356
2019-10-31,-0.3365,-1.124
2019-11-01,0.7326,0.7455
2019-11-04,1.352,0.9212
2019-11-05,0.093,0.2495
2019-11-06,0.2387,0.116
2019-11-07,0.8313,0.132
2019-11-08,-0.4583,-0.635
2019-11-11,-0.2282,-0.4191
2019-11-12,0.6451,0.5035
2019-11-13,-0.4023,-0.1932
2019-11-14,-0.3767,-0.7951
2019-11-15,0.4668,0.1396
2019-11-18,-0.2624,0.0652
2019-11-19,0.1068,0.2203
2019-11-20,-0.4764,-0.8371
2019-11-21,-0.1553,-0.3296
2019-11-22,0.1993,1.2193
2019-11-25,0.6272,0.9483
2019-11-26,-0.0757,0.0926
2019-11-27,0.3827,0.3598
2019-11-28,-0.3123,-0.1797
2019-11-29,-0.0695,-0.9425
2019-12-02,-2.0527,-0.8247
2019-12-03,0.1898,-1.7456
2019-12-04,1.1647,0.4154
2019-12-05,-0.6527,-0.7046
2019-12-06,0.8562,1.4263
2019-12-09,-0.4631,-0.0796
2019-12-10,-0.2662,-0.2784
2019-12-11,0.5816,0.0345
2019-12-12,0.5697,0.7929
2019-12-13,0.462,1.0995
2019-12-16,0.9406,2.2521
2019-12-17,-0.8937,0.0829
2019-12-18,-0.4942,0.2056
2019-12-19,-0.0771,0.4386
2019-12-20,0.8094,0.1143
2019-12-23,-0.1345,0.5422
2019-12-24,0.0,0.1135
2019-12-25,0.0,0.0
2019-12-26,0.0,0.0
2019-12-27,0.2716,0.1659
2019-12-30,-0.6606,-0.7567
2019-12-31,0.0,-0.588
2020-01-01,0.0,0.0
2020-01-02,1.0334,0.8202
2020-01-03,-1.246,0.238
2020-01-06,-0.6971,-0.6174
2020-01-07,0.7606,-0.0197
2020-01-08,0.7058,0.0143
2020-01-09,1.3129,0.3061
2020-01-10,-0.0871,-0.1352
2020-01-13,-0.2358,0.3921
2020-01-14,0.0369,0.0624
2020-01-15,-0.1798,0.2683
2020-01-16,-0.0214,-0.4316
2020-01-17,0.7201,0.8509
2020-01-20,0.1686,-0.3013
2020-01-21,0.0511,-0.5324
2020-01-22,-0.296,-0.5095
2020-01-23,-0.9421,-0.8485
2020-01-24,1.4061,1.0431
2020-01-27,-2.7393,-2.2928
2020-01-28,0.9006,0.9261
2020-01-29,0.1599,0.0385
2020-01-30,-1.4079,-1.3578
2020-01-31,-1.3312,-1.2998
2020-02-03,0.487,0.5531
2020-02-04,1.8133,1.5493
2020-02-05,1.4802,0.5734
2020-02-06,0.7159,0.2982
2020-02-07,-0.4494,-0.5075
2020-02-10,-0.1464,-0.2654
2020-02-11,0.9916,0.7058
2020-02-12,0.8948,0.4658
2020-02-13,-0.0316,-1.0929
2020-02-14,-0.0089,-0.5757
2020-02-17,0.2887,0.3255
2020-02-18,-0.7451,-0.6893
2020-02-19,0.788,1.0161
2020-02-20,-0.9065,-0.2733
2020-02-21,-0.6197,-0.44
2020-02-24,-4.0068,-3.3373
2020-02-25,-1.8776,-1.9415
2020-02-26,-0.122,0.3504
2020-02-27,-3.1892,-3.4941
2020-02-28,-3.8578,-3.1751
2020-03-02,-0.2732,1.1288
2020-03-03,1.0754,0.9513
2020-03-04,1.1873,1.4496
2020-03-05,-1.5087,-1.6163
2020-03-06,-3.3726,-3.6221
2020-03-09,-7.9437,-7.6871
2020-03-10,-1.4073,-0.0929
2020-03-11,-0.3514,-1.4045
2020-03-12,-12.2386,-10.8745
2020-03-13,0.7745,2.456
2020-03-16,-5.3057,-4.0072
2020-03-17,2.2517,2.792
2020-03-18,-5.5642,-4.0477
2020-03-19,1.9986,1.3981
2020-03-20,3.6992,0.7603
2020-03-23,-2.1033,-3.7931
2020-03-24,10.9759,9.0535
2020-03-25,1.7905,4.4471
2020-03-26,1.2831,2.242
2020-03-27,-3.684,-5.2513
2020-03-30,1.9045,0.9693
2020-03-31,1.2212,1.9451
2020-04-01,-3.9362,-3.8327
2020-04-02,0.2731,0.4702
2020-04-03,-0.4707,-1.181
2020-04-06,5.7675,3.0817
2020-04-07,2.7943,2.1865
2020-04-08,-0.2299,-0.4684
2020-04-09,2.2438,2.9049
2020-04-10,0.0,0.0
2020-04-13,0.0,0.0
2020-04-14,1.2477,-0.8789
2020-04-15,-3.8966,-3.344
2020-04-16,0.2119,0.5499
2020-04-17,3.1475,2.8166
2020-04-20,0.4717,0.447
2020-04-21,-3.9908,-2.9555
2020-04-22,1.6115,2.2975
2020-04-23,0.9482,0.9701
2020-04-24,-1.6902,-1.2766
2020-04-27,3.1337,1.6439
2020-04-28,1.2724,1.9106
2020-04-29,2.8911,2.6307
2020-04-30,-2.2156,-3.5001
2020-05-01,0.0,-2.341
2020-05-04,-3.6352,-0.161
2020-05-05,2.5095,1.6622
2020-05-06,-1.1488,0.0742
2020-05-07,1.4432,1.4046
2020-05-08,1.3496,0.0
2020-05-11,-0.729,0.0632
2020-05-12,-0.0507,0.9266
2020-05-13,-2.5587,-1.5133
2020-05-14,-1.9506,-2.7525
2020-05-15,1.2397,1.0142
2020-05-18,5.6731,4.2902
2020-05-19,0.1485,-0.7665
2020-05-20,1.3401,1.0818
2020-05-21,-1.4058,-0.8556
2020-05-22,0.0718,-0.3652
2020-05-25,2.8663,0.0
2020-05-26,0.9952,1.2427
2020-05-27,1.3302,1.2606
2020-05-28,1.0589,1.2132
2020-05-29,-1.6491,-2.2865
2020-06-01,0.0,1.4781
2020-06-02,3.7493,0.8712
2020-06-03,3.8771,2.6088
2020-06-04,-0.4549,-0.6419
2020-06-05,3.3556,2.2528
2020-06-08,-0.2186,-0.1806
2020-06-09,-1.5726,-2.1146
2020-06-10,-0.6961,-0.104
2020-06-11,-4.4682,-3.9884
2020-06-12,-0.1755,0.4687
2020-06-15,-0.3174,-0.663
2020-06-16,3.3943,2.9365
2020-06-17,0.5398,0.1676
2020-06-18,-0.8125,-0.4666
2020-06-19,0.4008,1.101
2020-06-22,-0.5498,-0.7625
2020-06-23,2.1266,1.209
2020-06-24,-3.432,-3.108
2020-06-25,0.694,0.3829
2020-06-26,-0.7266,0.1978
2020-06-29,1.1806,1.0792
2020-06-30,0.6443,-0.9
2020-07-01,-0.4091,-0.1909
2020-07-02,2.8375,1.3381
2020-07-03,-0.6367,-1.331
2020-07-06,1.6385,2.0892
2020-07-07,-0.9161,-1.5279
2020-07-08,-0.9669,-0.5451
2020-07-09,-0.0428,-1.7306
2020-07-10,1.155,0.7569
2020-07-13,1.316,1.3253
2020-07-14,-0.8016,0.0576
2020-07-15,1.8399,1.8269
2020-07-16,-0.4331,-0.6668
2020-07-17,0.3467,0.6337
2020-07-20,0.9854,-0.4575
2020-07-21,0.9574,0.1311
2020-07-22,-0.5131,-0.9989
2020-07-23,-0.0066,0.0699
2020-07-24,-2.0249,-1.4106
2020-07-27,0.0047,-0.3093
2020-07-28,-0.0263,0.3994
2020-07-29,-0.1014,0.0359
2020-07-30,-3.4519,-2.3073
2020-07-31,-0.5355,-1.5397
2020-08-03,2.7094,2.2905
2020-08-04,-0.3646,0.0522
2020-08-05,0.4712,1.1385
2020-08-06,-0.5416,-1.2741
2020-08-07,0.6608,0.0869
2020-08-10,0.0998,0.3052
2020-08-11,2.0442,1.7147
2020-08-12,0.8631,2.0438
2020-08-13,-0.4971,-1.5047
2020-08-14,-0.7109,-1.5452
2020-08-17,0.1498,0.6141
2020-08-18,-0.3011,-0.8294
2020-08-19,0.7419,0.5819
2020-08-20,-1.1353,-1.6139
2020-08-21,-0.5082,-0.1904
2020-08-24,2.3638,1.7135
2020-08-25,-0.0377,-1.1093
2020-08-26,0.984,0.1423
2020-08-27,-0.7111,-0.7544
2020-08-28,-0.4823,-0.607
2020-08-31,-0.6738,0.0
2020-09-01,0.223,-1.7023
2020-09-02,2.0747,1.3459
2020-09-03,-1.4019,-1.5164
2020-09-04,-1.6474,-0.885
2020-09-07,2.006,2.3852
2020-09-08,-1.0072,-0.1196
2020-09-09,2.0734,1.3918
2020-09-10,-0.2139,-0.1583
2020-09-11,-0.0458,0.4792
2020-09-14,-0.0695,-0.0968
2020-09-15,0.182,1.3157
2020-09-16,0.2852,-0.4432
2020-09-17,-0.3565,-0.4699
2020-09-18,-0.6956,-0.7086
2020-09-21,-4.3748,-3.3754
2020-09-22,0.4142,0.4336
2020-09-23,0.3857,1.1974
2020-09-24,-0.2879,-1.2964
2020-09-25,-1.0897,0.3416
2020-09-28,3.2213,1.4593
2020-09-29,-0.35,-0.5133
2020-09-30,-0.5075,-0.5324
2020-10-01,-0.2348,0.2276
2020-10-02,-0.3278,0.3856
2020-10-05,1.0976,0.6916
2020-10-06,0.6058,0.1178
2020-10-07,0.1747,-0.062
2020-10-08,0.879,0.5345
2020-10-09,0.0692,0.646
2020-10-12,0.668,-0.2538
2020-10-13,-0.9089,-0.5277
2020-10-14,0.0697,-0.5804
2020-10-15,-2.4893,-1.7277
2020-10-16,1.6156,1.4927
2020-10-19,-0.4209,-0.5901
2020-10-20,-0.9157,0.0777
2020-10-21,-1.4078,-1.914
2020-10-22,-0.1161,0.1584
2020-10-23,0.8187,1.2899
2020-10-26,-3.7054,-1.165
2020-10-27,-0.933,-1.0881
